ts_code,name,start_date,end_date,ann_date,change_reason
002092.SZ,ST中泰,20240521,,20240518,ST
002092.SZ,ST中泰,20240521,20250519,20240518,ST
000620.SZ,新华联,20240521,,20240520,其他
300600.SZ,ST瑞科,20240521,,20240520,ST
002748.SZ,ST世龙,20240517,20250521,20240516,ST
002748.SZ,ST世龙,20240517,,20240516,ST
002748.SZ,ST世龙,20240517,,20240516,ST
000697.SZ,炼石航空,20240516,,20240515,其他
000697.SZ,炼石航空,20240516,20250420,20240515,其他
301392.SZ,汇成真空,20240516,,,其他
000697.SZ,炼石航空,20240516,,20240515,其他
300268.SZ,ST佳沃,20240515,20250313,20240514,摘星
300268.SZ,ST佳沃,20240515,,20240514,摘星
300268.SZ,ST佳沃,20240515,,20240514,摘星
300268.SZ,ST佳沃,20240515,,20240514,撤销*ST
600226.SH,亨通股份,20240514,,20240509,改名
300368.SZ,ST汇金,20240514,,20240513,ST
300300.SZ,ST峡创,20240514,,20240513,ST
300300.SZ,ST峡创,20240514,,20240513,ST
000070.SZ,ST特信,20240514,20250708,20240513,ST
300368.SZ,ST汇金,20240514,,20240513,ST
300300.SZ,ST峡创,20240514,20250813,20240513,ST
000070.SZ,ST特信,20240514,,20240513,ST
000070.SZ,ST特信,20240514,,20240513,ST
300368.SZ,ST汇金,20240514,20250525,20240513,ST
600226.SH,亨通股份,20240514,,20240509,改名
301596.SZ,瑞迪智驱,20240513,,,其他
603205.SH,健尔康,20240513,,,其他
301596.SZ,瑞迪智驱,20240513,,,其他
002668.SZ,TCL智家,20240510,,20240510,改名
002668.SZ,TCL智家,20240510,,20240510,改名
600117.SH,ST西钢,20240509,,20240508,摘星
688530.SH,欧莱新材,20240509,,,其他
603030.SH,ST全筑,20240509,20240709,20240508,摘星
603030.SH,ST全筑,20240509,20240709,20240508,摘星
688530.SH,欧莱新材,20240509,,,其他
600117.SH,ST西钢,20240509,20240717,20240508,摘星
603030.SH,ST全筑,20240509,,20240508,摘星
600117.SH,ST西钢,20240509,20240717,20240508,摘星
603003.SH,*ST龙宇,20240506,20250609,20240430,*ST
600823.SH,*ST世茂,20240506,,20240430,*ST
002124.SZ,ST天邦,20240506,,20240430,ST
688282.SH,*ST导航,20240506,20250505,20240430,*ST
002750.SZ,*ST龙津,20240506,,20240430,*ST
000622.SZ,*ST恒立,20240506,20250624,20240430,*ST
002424.SZ,ST百灵,20240506,20250629,20240430,ST
300163.SZ,ST先锋,20240506,,20240430,ST
002750.SZ,*ST龙津,20240506,,20240430,*ST
002621.SZ,*ST美吉,20240506,,20240430,*ST
002280.SZ,ST联络,20240506,,20240430,ST
600462.SH,*ST九有,20240506,,20240430,*ST
688282.SH,*ST导航,20240506,,20240430,*ST
603003.SH,*ST龙宇,20240506,,20240430,*ST
000023.SZ,*ST深天,20240506,,20240430,*ST
600360.SH,ST华微,20240506,,20240430,ST
603828.SH,ST柯利达,20240506,,20240430,ST
600289.SH,*ST信通,20240506,,20240430,*ST
000908.SZ,*ST景峰,20240506,,20240430,*ST
600836.SH,*ST易连,20240506,,20240430,*ST
603363.SH,*ST傲农,20240506,,20240430,*ST
600804.SH,*ST鹏博,20240506,,20240430,*ST
600565.SH,ST迪马,20240506,,20240430,ST
603608.SH,*ST天创,20240506,,20240430,*ST
000836.SZ,ST富通,20240506,,20240430,ST
000851.SZ,ST高鸿,20240506,,20240430,ST
002325.SZ,*ST洪涛,20240506,,20240430,*ST
000584.SZ,*ST工智,20240506,,20240430,*ST
000584.SZ,*ST工智,20240506,20250619,20240430,*ST
002325.SZ,*ST洪涛,20240506,,20240430,*ST
002750.SZ,*ST龙津,20240506,20250605,20240430,*ST
002435.SZ,ST长康,20240506,,20240430,ST
002528.SZ,ST英飞拓,20240506,,20240430,ST
000908.SZ,*ST景峰,20240506,,20240430,*ST
600836.SH,*ST易连,20240506,,20240430,*ST
002217.SZ,*ST合泰,20240506,,20240430,*ST
000506.SZ,*ST中润,20240506,,20240430,*ST
603559.SH,*ST通脉,20240506,,20240430,*ST
300020.SZ,*ST银江,20240506,20250526,20240430,*ST
603023.SH,*ST威帝,20240506,20250603,20240430,*ST
002217.SZ,*ST合泰,20240506,20250623,20240430,*ST
603828.SH,ST柯利达,20240506,20260428,20240430,ST
300163.SZ,ST先锋,20240506,20250602,20240430,ST
600112.SH,*ST天成,20240506,,20240430,*ST
600213.SH,*ST亚星,20240506,,20240430,*ST
000851.SZ,ST高鸿,20240506,,20240430,ST
600381.SH,ST春天,20240506,,20240430,ST
600381.SH,ST春天,20240506,,20240430,ST
600289.SH,*ST信通,20240506,20250708,20240430,*ST
603959.SH,ST百利,20240506,20250714,20240430,ST
600804.SH,*ST鹏博,20240506,20250609,20240430,*ST
002197.SZ,ST证通,20240506,20251223,20240430,ST
688282.SH,*ST导航,20240506,,20240430,*ST
002288.SZ,*ST超华,20240506,,20240430,*ST
600083.SH,*ST博信,20240506,,20240430,*ST
002610.SZ,ST爱康,20240506,,20240430,ST
603869.SH,ST智知,20240506,,20240430,ST
000908.SZ,*ST景峰,20240506,20250615,20240430,*ST
603023.SH,*ST威帝,20240506,,20240430,*ST
000851.SZ,ST高鸿,20240506,20250429,20240430,ST
603003.SH,*ST龙宇,20240506,,20240430,*ST
002435.SZ,ST长康,20240506,,20240430,ST
603879.SH,ST永悦,20240506,,20240430,ST
002621.SZ,*ST美吉,20240506,,20240430,*ST
300020.SZ,*ST银江,20240506,,20240430,*ST
300262.SZ,*ST巴安,20240506,,20240430,*ST
300020.SZ,*ST银江,20240506,,20240430,*ST
300338.SZ,*ST开元,20240506,20250609,20240430,*ST
000622.SZ,*ST恒立,20240506,,20240430,*ST
600823.SH,*ST世茂,20240506,,20240430,*ST
603828.SH,ST柯利达,20240506,,20240430,ST
000836.SZ,ST富通,20240506,,20240430,ST
600360.SH,ST华微,20240506,,20240430,ST
600289.SH,*ST信通,20240506,,20240430,*ST
603608.SH,*ST天创,20240506,20250505,20240430,*ST
600220.SH,ST阳光,20240506,,20240430,ST
002288.SZ,*ST超华,20240506,,20240430,*ST
603559.SH,*ST通脉,20240506,20250703,20240430,*ST
600277.SH,ST亿利,20240506,,20240430,ST
603559.SH,*ST通脉,20240506,,20240430,*ST
603869.SH,ST智知,20240506,,20240430,ST
002124.SZ,ST天邦,20240506,,20240430,ST
000023.SZ,*ST深天,20240506,,20240430,*ST
002528.SZ,ST英飞拓,20240506,20260429,20240430,ST
000622.SZ,*ST恒立,20240506,,20240430,*ST
002217.SZ,*ST合泰,20240506,,20240430,*ST
002424.SZ,ST百灵,20240506,,20240430,ST
600277.SH,ST亿利,20240506,,20240430,ST
603959.SH,ST百利,20240506,,20240430,ST
002197.SZ,ST证通,20240506,,20240430,ST
000506.SZ,*ST中润,20240506,20250604,20240430,*ST
603559.SH,*ST通脉,20240506,,20240430,*ST
300262.SZ,*ST巴安,20240506,,20240430,*ST
600220.SH,ST阳光,20240506,,20240430,ST
600565.SH,ST迪马,20240506,,20240430,ST
002280.SZ,ST联络,20240506,,20240430,ST
000584.SZ,*ST工智,20240506,,20240430,*ST
603879.SH,ST永悦,20240506,,20240430,ST
002341.SZ,ST新纶,20240506,,20240430,ST
603879.SH,ST永悦,20240506,20250505,20240430,ST
600360.SH,ST华微,20240506,20250505,20240430,ST
603377.SH,ST东时,20240506,,20240430,ST
603363.SH,*ST傲农,20240506,,20240430,*ST
603377.SH,ST东时,20240506,,20240430,ST
600462.SH,*ST九有,20240506,20250623,20240430,*ST
603608.SH,*ST天创,20240506,,20240430,*ST
300163.SZ,ST先锋,20240506,,20240430,ST
300338.SZ,*ST开元,20240506,,20240430,*ST
600112.SH,*ST天成,20240506,,20240430,*ST
600381.SH,ST春天,20240506,20250429,20240430,ST
000506.SZ,*ST中润,20240506,,20240430,*ST
002341.SZ,ST新纶,20240506,,20240430,ST
600213.SH,*ST亚星,20240506,,20240430,*ST
002610.SZ,ST爱康,20240506,,20240430,ST
603363.SH,*ST傲农,20240506,20250519,20240430,*ST
300338.SZ,*ST开元,20240506,,20240430,*ST
002124.SZ,ST天邦,20240506,20250505,20240430,ST
603959.SH,ST百利,20240506,,20240430,ST
600083.SH,*ST博信,20240506,,20240430,*ST
002424.SZ,ST百灵,20240506,,20240430,ST
603023.SH,*ST威帝,20240506,,20240430,*ST
600462.SH,*ST九有,20240506,,20240430,*ST
002197.SZ,ST证通,20240506,,20240430,ST
600804.SH,*ST鹏博,20240506,,20240430,*ST
002528.SZ,ST英飞拓,20240506,,20240430,ST
300536.SZ,*ST农尚,20240430,20250522,20240429,*ST
600234.SH,*ST科新,20240430,20250519,20240429,*ST
600070.SH,*ST富润,20240430,,20240427,*ST
300208.SZ,*ST中程,20240430,20250629,20240429,*ST
300536.SZ,*ST农尚,20240430,,20240429,*ST
300208.SZ,*ST中程,20240430,,20240429,*ST
600777.SH,ST新潮,20240430,,20240427,ST
300125.SZ,ST聆达,20240430,,20240427,ST
000971.SZ,*ST高升,20240430,,20240427,*ST
300125.SZ,ST聆达,20240430,20250424,20240427,ST
300013.SZ,*ST新宁,20240430,20250505,20240429,*ST
600777.SH,ST新潮,20240430,,20240427,ST
600165.SH,*ST宁科,20240430,,20240427,*ST
002310.SZ,*ST东园,20240430,20250528,20240427,*ST
300108.SZ,*ST吉药,20240430,,20240429,*ST
300013.SZ,*ST新宁,20240430,,20240429,*ST
002650.SZ,ST加加,20240430,,20240429,ST
603388.SH,ST元成,20240430,20250505,20240427,ST
600165.SH,*ST宁科,20240430,20250505,20240427,*ST
000971.SZ,*ST高升,20240430,,20240427,*ST
002310.SZ,*ST东园,20240430,,20240427,*ST
002650.SZ,ST加加,20240430,,20240429,ST
300125.SZ,ST聆达,20240430,,20240427,ST
300116.SZ,*ST保力,20240430,,20240429,*ST
300167.SZ,*ST迪威,20240430,20250616,20240427,*ST
300167.SZ,*ST迪威,20240430,,20240427,*ST
600234.SH,*ST科新,20240430,,20240429,*ST
600777.SH,ST新潮,20240430,20250707,20240427,ST
603388.SH,ST元成,20240430,,20240427,ST
300536.SZ,*ST农尚,20240430,,20240429,*ST
300116.SZ,*ST保力,20240430,,20240429,*ST
300108.SZ,*ST吉药,20240430,,20240429,*ST
300013.SZ,*ST新宁,20240430,,20240429,*ST
600070.SH,*ST富润,20240430,,20240427,*ST
600234.SH,*ST科新,20240430,,20240429,*ST
600165.SH,*ST宁科,20240430,,20240427,*ST
002665.SZ,ST航高,20240430,,20240427,ST
002665.SZ,ST航高,20240430,,20240427,ST
603388.SH,ST元成,20240430,,20240427,ST
300208.SZ,*ST中程,20240430,,20240429,*ST
002310.SZ,*ST东园,20240430,,20240427,*ST
300167.SZ,*ST迪威,20240430,,20240427,*ST
600715.SH,*ST文投,20240429,20250505,20240426,*ST
000609.SZ,*ST中迪,20240429,,20240426,*ST
000809.SZ,*ST新城,20240429,,20240426,*ST
000609.SZ,*ST中迪,20240429,,20240426,*ST
000809.SZ,*ST新城,20240429,20240522,20240426,*ST
600715.SH,*ST文投,20240429,,20240426,*ST
600715.SH,*ST文投,20240429,,20240426,*ST
002141.SZ,*ST贤丰,20240429,,20240426,*ST
000809.SZ,*ST新城,20240429,20240522,20240426,*ST
300506.SZ,*ST名家,20240429,,20240426,*ST
300506.SZ,*ST名家,20240429,20250519,20240426,*ST
002141.SZ,*ST贤丰,20240429,,20240426,*ST
300209.SZ,*ST有树,20240429,20250512,20240426,*ST
603963.SH,*ST大药,20240429,,20240426,*ST
600715.SH,*ST文投,20240429,,20240426,*ST
002141.SZ,*ST贤丰,20240429,20250629,20240426,*ST
300209.SZ,*ST有树,20240429,,20240426,*ST
300117.SZ,*ST嘉寓,20240429,,20240426,*ST
000609.SZ,*ST中迪,20240429,20250610,20240426,*ST
300209.SZ,*ST有树,20240429,,20240426,*ST
300117.SZ,*ST嘉寓,20240429,,20240426,*ST
603963.SH,*ST大药,20240429,,20240426,*ST
300506.SZ,*ST名家,20240429,,20240426,*ST
300965.SZ,*ST恒宇,20240426,20250505,20240425,*ST
300965.SZ,*ST恒宇,20240426,,20240425,*ST
301596.SZ,瑞迪智驱,20240426,,,其他
300965.SZ,*ST恒宇,20240426,,20240425,*ST
000989.SZ,ST九芝,20240426,,20240425,ST
000989.SZ,ST九芝,20240426,,20240425,ST
000989.SZ,ST九芝,20240426,20250506,20240425,ST
688710.SH,益诺思,20240426,,,其他
600898.SH,*ST美讯,20240426,,20240425,*ST
688361.SH,中科飞测,20240426,,20240425,其他
600898.SH,*ST美讯,20240426,,20240425,*ST
688361.SH,中科飞测,20240426,,20240425,其他
002309.SZ,*ST中利,20240425,20250603,20240424,*ST
002309.SZ,*ST中利,20240425,,20240424,*ST
301596.SZ,瑞迪智驱,20240425,,,其他
002309.SZ,*ST中利,20240425,,20240424,*ST
000656.SZ,*ST金科,20240424,,20240423,*ST
000656.SZ,*ST金科,20240424,,20240423,*ST
000961.SZ,ST中南,20240424,,20240423,ST
000961.SZ,ST中南,20240424,,20240423,ST
688530.SH,欧莱新材,20240424,,,其他
600387.SH,*ST海越,20240423,,20240420,*ST
002052.SZ,*ST同洲,20240423,20250616,20240420,*ST
600387.SH,*ST海越,20240423,,20240420,*ST
002102.SZ,能特科技,20240423,,20240423,改名
002052.SZ,*ST同洲,20240423,,20240420,*ST
002102.SZ,能特科技,20240423,,20240423,改名
600387.SH,*ST海越,20240423,20250615,20240420,*ST
000961.SZ,ST中南,20240423,,20240423,ST
002102.SZ,能特科技,20240423,20260429,20240423,改名
002052.SZ,*ST同洲,20240423,,20240420,*ST
002336.SZ,*ST人乐,20240422,20250612,20240419,*ST
002336.SZ,*ST人乐,20240422,,20240419,*ST
002336.SZ,*ST人乐,20240422,,20240419,*ST
301611.SZ,珂玛科技,20240417,,,其他
688530.SH,欧莱新材,20240417,,,其他
603194.SH,中力股份,20240415,,,其他
301539.SZ,宏鑫科技,20240415,,,其他
301539.SZ,宏鑫科技,20240415,,,其他
301560.SZ,众捷汽车,20240414,,,其他
688750.SH,金天钛业,20240413,,,其他
688691.SH,灿芯股份,20240411,,,其他
688691.SH,灿芯股份,20240411,,,其他
688691.SH,灿芯股份,20240411,,,其他
688691.SH,灿芯股份,20240411,,,其他
002716.SZ,湖南白银,20240410,,20240410,改名
002716.SZ,湖南白银,20240410,,20240410,改名
688726.SH,拉普拉斯,20240409,,,其他
920931.BJ,无锡鼎邦,20240408,,,其他
872931.BJ,无锡鼎邦,20240408,,,其他
000755.SZ,山西高速,20240408,,20240408,改名
301587.SZ,中瑞股份,20240408,,,其他
872931.BJ,无锡鼎邦,20240408,,,其他
600165.SH,ST宁科,20240408,20240429,20240403,ST
600165.SH,ST宁科,20240408,,20240403,ST
600165.SH,ST宁科,20240408,20240429,20240403,ST
000755.SZ,山西高速,20240408,,20240408,改名
301587.SZ,中瑞股份,20240408,,,其他
300420.SZ,五洋自控,20240402,,20240402,改名
300420.SZ,五洋自控,20240402,,20240402,改名
001389.SZ,广合科技,20240402,,,其他
001389.SZ,广合科技,20240402,,,其他
600375.SH,*ST汉马,20240401,20250417,20240329,*ST
600375.SH,*ST汉马,20240401,,20240329,*ST
002490.SZ,ST墨龙,20240401,20250505,20240329,ST
002490.SZ,ST墨龙,20240401,,20240329,ST
600375.SH,*ST汉马,20240401,,20240329,*ST
002490.SZ,ST墨龙,20240401,,20240329,ST
600375.SH,*ST汉马,20240401,,20240329,*ST
301565.SZ,中仑新材,20240330,,,其他
301552.SZ,科力股份,20240330,,,其他
002951.SZ,*ST金时,20240329,20250522,20240328,*ST
837023.BJ,芭薇股份,20240329,,,其他
002951.SZ,*ST金时,20240329,,20240328,*ST
002951.SZ,*ST金时,20240329,,20240328,*ST
837023.BJ,芭薇股份,20240329,,,其他
920123.BJ,芭薇股份,20240329,,,其他
301539.SZ,宏鑫科技,20240329,,,其他
001359.SZ,平安电工,20240328,,,其他
001359.SZ,平安电工,20240328,,,其他
688691.SH,灿芯股份,20240328,,,其他
301536.SZ,星宸科技,20240328,,,其他
301536.SZ,星宸科技,20240328,,,其他
603603.SH,退市博天,20240327,,20240320,终止上市
603603.SH,退市博天,20240327,,20240320,终止上市
002089.SZ,新海退,20240326,,20240319,终止上市
002089.SZ,新海退,20240326,,20240319,终止上市
000981.SZ,山子高科,20240325,,20240323,其他
920438.BJ,戈碧迦,20240325,,,其他
000981.SZ,山子高科,20240325,,20240323,其他
835438.BJ,戈碧迦,20240325,,,其他
835438.BJ,戈碧迦,20240325,,,其他
301587.SZ,中瑞股份,20240322,,,其他
301539.SZ,宏鑫科技,20240321,,,其他
688691.SH,灿芯股份,20240321,,,其他
001389.SZ,广合科技,20240321,,,其他
603344.SH,星德胜,20240320,,,其他
301538.SZ,骏鼎达,20240320,,,其他
603344.SH,星德胜,20240320,,,其他
603344.SH,星德胜,20240320,,,其他
603344.SH,星德胜,20240320,,,其他
301538.SZ,骏鼎达,20240320,,,其他
301587.SZ,中瑞股份,20240315,,,其他
301536.SZ,星宸科技,20240315,,,其他
001389.SZ,广合科技,20240314,,,其他
001359.SZ,平安电工,20240314,,,其他
688695.SH,中创股份,20240313,,,其他
301588.SZ,美新科技,20240313,,,其他
301588.SZ,美新科技,20240313,,,其他
688695.SH,中创股份,20240313,,,其他
301538.SZ,骏鼎达,20240308,,,其他
873706.BJ,铁拓机械,20240308,,,其他
873706.BJ,铁拓机械,20240308,,,其他
920706.BJ,铁拓机械,20240308,,,其他
301536.SZ,星宸科技,20240308,,,其他
603344.SH,星德胜,20240308,,,其他
001359.SZ,平安电工,20240307,,,其他
603344.SH,星德胜,20240301,,,其他
688695.SH,中创股份,20240301,,,其他
603341.SH,龙旗科技,20240301,,,其他
603341.SH,龙旗科技,20240301,,,其他
301588.SZ,美新科技,20240301,,,其他
301538.SZ,骏鼎达,20240301,,,其他
301591.SZ,肯特股份,20240228,,,其他
301591.SZ,肯特股份,20240228,,,其他
002822.SZ,ST中装,20240227,20250820,20240224,ST
002822.SZ,ST中装,20240227,,20240224,ST
002822.SZ,ST中装,20240227,,20240224,ST
301588.SZ,美新科技,20240223,,,其他
688695.SH,中创股份,20240223,,,其他
603341.SH,龙旗科技,20240220,,,其他
688584.SH,上海合晶,20240208,,,其他
688584.SH,上海合晶,20240208,,,其他
688584.SH,上海合晶,20240208,,,其他
688584.SH,上海合晶,20240208,,,其他
301589.SZ,诺瓦星云,20240208,,,其他
301589.SZ,诺瓦星云,20240208,,,其他
688709.SH,成都华微,20240207,,,其他
688709.SH,成都华微,20240207,,,其他
002060.SZ,广东建工,20240207,,20240207,改名
002060.SZ,广东建工,20240207,,20240207,改名
301591.SZ,肯特股份,20240207,,,其他
301502.SZ,华阳智能,20240202,,,其他
920656.BJ,海昇药业,20240202,,,其他
870656.BJ,海昇药业,20240202,,,其他
870656.BJ,海昇药业,20240202,,,其他
301502.SZ,华阳智能,20240202,,,其他
603341.SH,龙旗科技,20240131,,,其他
301591.SZ,肯特股份,20240131,,,其他
603082.SH,北自科技,20240130,,,其他
603082.SH,北自科技,20240130,,,其他
603082.SH,北自科技,20240130,,,其他
603082.SH,北自科技,20240130,,,其他
300205.SZ,ST天喻,20240129,20250429,20240126,ST
300205.SZ,ST天喻,20240129,,20240126,ST
688584.SH,上海合晶,20240129,,,其他
301589.SZ,诺瓦星云,20240129,,,其他
300205.SZ,ST天喻,20240129,,20240126,ST
831396.BJ,许昌智能,20240126,,,其他
688709.SH,成都华微,20240126,,,其他
920496.BJ,许昌智能,20240126,,,其他
831396.BJ,许昌智能,20240126,,,其他
301577.SZ,美信科技,20240124,,,其他
603375.SH,盛景微,20240124,,,其他
603375.SH,盛景微,20240124,,,其他
301577.SZ,美信科技,20240124,,,其他
603375.SH,盛景微,20240124,,,其他
603375.SH,盛景微,20240124,,,其他
301502.SZ,华阳智能,20240123,,,其他
301589.SZ,诺瓦星云,20240123,,,其他
688584.SH,上海合晶,20240122,,,其他
603395.SH,红四方,20240119,,,其他
001379.SZ,腾达科技,20240119,,,其他
688709.SH,成都华微,20240119,,,其他
001379.SZ,腾达科技,20240119,,,其他
601033.SH,永兴股份,20240118,,,其他
837403.BJ,康农种业,20240118,,,其他
920403.BJ,康农种业,20240118,,,其他
837403.BJ,康农种业,20240118,,,其他
601033.SH,永兴股份,20240118,,,其他
603082.SH,北自科技,20240118,,,其他
301567.SZ,贝隆精密,20240116,,,其他
301502.SZ,华阳智能,20240116,,,其他
301567.SZ,贝隆精密,20240116,,,其他
600759.SH,ST洲际,20240115,20240625,20240112,摘星
600759.SH,ST洲际,20240115,,20240112,摘星
600759.SH,ST洲际,20240115,20240625,20240112,摘星
600759.SH,ST洲际,20240115,,20240112,撤销*ST
603375.SH,盛景微,20240112,,,其他
301577.SZ,美信科技,20240112,,,其他
001387.SZ,雪祺电气,20240111,,,其他
301577.SZ,美信科技,20240111,,,其他
873806.BJ,云星宇,20240111,,,其他
603312.SH,西典新能,20240111,,,其他
920806.BJ,云星宇,20240111,,,其他
873806.BJ,云星宇,20240111,,,其他
001387.SZ,雪祺电气,20240111,,,其他
603312.SH,西典新能,20240111,,,其他
603082.SH,北自科技,20240111,,,其他
603325.SH,博隆技术,20240110,,,其他
603325.SH,博隆技术,20240110,,,其他
603325.SH,博隆技术,20240110,,,其他
603325.SH,博隆技术,20240110,,,其他
601033.SH,永兴股份,20240108,,,其他
001379.SZ,腾达科技,20240108,,,其他
873690.BJ,捷众科技,20240105,,,其他
688691.SH,灿芯股份,20240105,,,其他
920690.BJ,捷众科技,20240105,,,其他
873690.BJ,捷众科技,20240105,,,其他
603375.SH,盛景微,20240105,,,其他
301567.SZ,贝隆精密,20240104,,,其他
688717.SH,艾罗能源,20240103,,,其他
688717.SH,艾罗能源,20240103,,,其他
688717.SH,艾罗能源,20240103,,,其他
301567.SZ,贝隆精密,20240103,,,其他
300096.SZ,ST易联众,20240102,,20231229,ST
300188.SZ,国投智能,20240102,,20231229,改名
300096.SZ,ST易联众,20240102,,20231229,ST
002775.SZ,文科股份,20240102,,20231230,改名
300682.SZ,朗新集团,20240102,20260118,20231230,其他
300682.SZ,朗新集团,20240102,,20231230,其他
002775.SZ,文科股份,20240102,,20231230,改名
300682.SZ,朗新集团,20240102,,20231230,其他
300188.SZ,国投智能,20240102,,20231229,改名
603312.SH,西典新能,20231229,,,其他
301566.SZ,达利凯普,20231229,,,其他
001387.SZ,雪祺电气,20231229,,,其他
601033.SH,永兴股份,20231229,,,其他
301566.SZ,达利凯普,20231229,,,其他
871263.BJ,莱赛激光,20231228,,,其他
301578.SZ,辰奕智能,20231228,,,其他
600720.SH,中交设计,20231228,,20231222,改名
920363.BJ,莱赛激光,20231228,,,其他
001379.SZ,腾达科技,20231228,,,其他
871263.BJ,莱赛激光,20231228,,,其他
603325.SH,博隆技术,20231228,,,其他
600720.SH,中交设计,20231228,,20231222,改名
301578.SZ,辰奕智能,20231228,,,其他
603004.SH,鼎龙科技,20231227,,,其他
603004.SH,鼎龙科技,20231227,,,其他
301526.SZ,国际复材,20231226,,,其他
301526.SZ,国际复材,20231226,,,其他
301526.SZ,国际复材,20231225,,,其他
002485.SZ,ST雪发,20231225,,20231222,摘星
002485.SZ,ST雪发,20231225,,20231222,摘星
601096.SH,宏盛华源,20231222,,,其他
601096.SH,宏盛华源,20231222,,,其他
001387.SZ,雪祺电气,20231222,,,其他
601096.SH,宏盛华源,20231222,,,其他
688721.SH,龙图光罩,20231222,,,其他
603312.SH,西典新能,20231222,,,其他
601096.SH,宏盛华源,20231222,,,其他
836961.BJ,西磁科技,20231221,,,其他
836961.BJ,西磁科技,20231221,,,其他
001358.SZ,兴欣新材,20231221,,,其他
603325.SH,博隆技术,20231221,,,其他
920061.BJ,西磁科技,20231221,,,其他
001358.SZ,兴欣新材,20231221,,,其他
688717.SH,艾罗能源,20231221,,,其他
603373.SH,安邦护卫,20231220,,,其他
603373.SH,安邦护卫,20231220,,,其他
603373.SH,安邦护卫,20231220,,,其他
603373.SH,安邦护卫,20231220,,,其他
603373.SH,安邦护卫,20231220,,,其他
603373.SH,安邦护卫,20231220,,,其他
301566.SZ,达利凯普,20231219,,,其他
833284.BJ,灵鸽科技,20231219,,,其他
833284.BJ,灵鸽科技,20231219,,,其他
920284.BJ,灵鸽科技,20231219,,,其他
301413.SZ,安培龙,20231218,,,其他
301578.SZ,辰奕智能,20231218,,,其他
301413.SZ,安培龙,20231218,,,其他
603231.SH,索宝蛋白,20231215,,,其他
603231.SH,索宝蛋白,20231215,,,其他
603004.SH,鼎龙科技,20231215,,,其他
688717.SH,艾罗能源,20231214,,,其他
831175.BJ,派诺科技,20231214,,,其他
920375.BJ,派诺科技,20231214,,,其他
301526.SZ,国际复材,20231214,,,其他
831175.BJ,派诺科技,20231214,,,其他
000537.SZ,中绿电,20231213,20260104,20231213,改名
000523.SZ,红棉股份,20231213,,20231213,改名
301459.SZ,丰茂股份,20231213,,,其他
000523.SZ,红棉股份,20231213,,20231213,改名
000537.SZ,中绿电,20231213,,20231213,改名
000537.SZ,中绿电,20231213,,20231213,改名
301459.SZ,丰茂股份,20231213,,,其他
601096.SH,宏盛华源,20231212,,,其他
688529.SH,豪森智能,20231212,,20231207,改名
001239.SZ,永达股份,20231212,,,其他
688529.SH,豪森智能,20231212,,20231207,改名
836547.BJ,无锡晶海,20231212,,,其他
001239.SZ,永达股份,20231212,,,其他
920547.BJ,无锡晶海,20231212,,,其他
836547.BJ,无锡晶海,20231212,,,其他
301566.SZ,达利凯普,20231212,,,其他
301578.SZ,辰奕智能,20231211,,,其他
001358.SZ,兴欣新材,20231211,,,其他
688692.SH,达梦数据,20231208,,,其他
301516.SZ,中远通,20231208,,,其他
301516.SZ,中远通,20231208,,,其他
603004.SH,鼎龙科技,20231208,,,其他
603373.SH,安邦护卫,20231208,,,其他
301526.SZ,国际复材,20231207,,,其他
301413.SZ,安培龙,20231206,,,其他
688469.SH,芯联集成,20231206,,20231201,改名
688720.SH,艾森股份,20231206,,,其他
688720.SH,艾森股份,20231206,,,其他
688469.SH,芯联集成-U,20231206,,20231201,改名
688469.SH,芯联集成-U,20231206,,20231201,改名
920703.BJ,广厦环能,20231205,,,其他
873703.BJ,广厦环能,20231205,,,其他
601096.SH,宏盛华源,20231205,,,其他
601083.SH,锦江航运,20231205,,,其他
873703.BJ,广厦环能,20231205,,,其他
601083.SH,锦江航运,20231205,,,其他
603373.SH,安邦护卫,20231201,,,其他
301459.SZ,丰茂股份,20231201,,,其他
001358.SZ,兴欣新材,20231201,,,其他
301508.SZ,中机认检,20231201,,,其他
603231.SH,索宝蛋白,20231201,,,其他
301508.SZ,中机认检,20231201,,,其他
835579.BJ,机科股份,20231130,,,其他
835579.BJ,机科股份,20231130,,,其他
920579.BJ,机科股份,20231130,,,其他
688652.SH,京仪装备,20231129,,,其他
001239.SZ,永达股份,20231129,,,其他
688652.SH,京仪装备,20231129,,,其他
301413.SZ,安培龙,20231129,,,其他
603778.SH,国晟科技,20231128,,20231123,改名
301568.SZ,思泰克,20231128,,,其他
301568.SZ,思泰克,20231128,,,其他
301516.SZ,中远通,20231128,,,其他
603778.SH,国晟科技,20231128,,20231123,改名
301577.SZ,美信科技,20231128,,,其他
301459.SZ,丰茂股份,20231124,,,其他
688720.SH,艾森股份,20231124,,,其他
603350.SH,安乃达,20231124,,,其他
603231.SH,索宝蛋白,20231124,,,其他
873570.BJ,坤博精工,20231123,,,其他
873570.BJ,坤博精工,20231123,,,其他
601083.SH,锦江航运,20231123,,,其他
920570.BJ,坤博精工,20231123,,,其他
001239.SZ,永达股份,20231122,,,其他
600250.SH,南京商旅,20231121,,20231118,改名
600250.SH,南京商旅,20231121,,20231118,改名
301508.SZ,中机认检,20231120,,,其他
688653.SH,康希通信,20231117,,,其他
688653.SH,康希通信,20231117,,,其他
688720.SH,艾森股份,20231117,,,其他
